,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
30,2021-11-29,19:15,Primera Div,Matchweek 23,Mon,Home,W,3,1,Lanús,,,47,,Lisandro López,4-2-3-1,Darío Herrera,Match Report,,10,4,,,0,0,2022,Racing Club
31,2021-12-04,21:30,Primera Div,Matchweek 24,Sat,Away,L,0,1,CA Huracán,,,70,,Lisandro López,4-2-3-1,Hernán Mastrángelo,Match Report,,14,6,,,0,0,2022,Racing Club
32,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Home,W,2,1,Godoy Cruz,,,43,,Lisandro López,4-2-3-1,Diego Abal,Match Report,,11,5,,,0,0,2022,Racing Club
7,2021-07-19,20:15,Primera Div,Matchweek 1,Mon,Away,L,1,2,Godoy Cruz,,,43,,Emiliano Vecchio,4-4-2,Yael Falcón,Match Report,,8,4,,,0,0,2022,Rosario Cent
9,2021-07-25,15:45,Primera Div,Matchweek 2,Sun,Home,W,1,0,Vélez Sarsf,,,54,,Emiliano Vecchio,4-4-2,Fernando Rapallini,Match Report,,16,7,,,0,0,2022,Rosario Cent
10,2021-07-29,18:45,Primera Div,Matchweek 3,Thu,Away,L,0,1,Gimnasia ELP,,,62,,Emiliano Vecchio,4-4-2,Ariel Penel,Match Report,,16,2,,,0,0,2022,Rosario Cent
11,2021-08-02,19:00,Primera Div,Matchweek 4,Mon,Home,L,1,2,Aldosivi,,,56,,Emiliano Vecchio,4-2-2-2,Fernando Echenique,Match Report,,14,4,,,0,0,2022,Rosario Cent
12,2021-08-06,19:00,Primera Div,Matchweek 5,Fri,Away,L,0,1,Sarmiento,,,60,,Jorge Broun,4-2-2-2,Pablo Echavarría,Match Report,,5,2,,,0,0,2022,Rosario Cent
14,2021-08-14,20:15,Primera Div,Matchweek 6,Sat,Home,L,1,2,Independiente,,,41,,Jorge Broun,4-4-1-1,Patricio Loustau,Match Report,,10,3,,,0,0,2022,Rosario Cent
16,2021-08-22,15:45,Primera Div,Matchweek 7,Sun,Away,D,1,1,Newell's OB,,,49,,Marco Ruben,4-3-1-2,Andrés Merlos,Match Report,,13,4,,,0,0,2022,Rosario Cent
17,2021-08-25,14:15,Primera Div,Matchweek 8,Wed,Home,W,4,0,Arsenal,,,57,,Marco Ruben,4-3-1-2,Nicolás Lamolina,Match Report,,17,6,,,0,0,2022,Rosario Cent
18,2021-08-29,15:45,Primera Div,Matchweek 9,Sun,Away,W,4,2,CC Córdoba,,,55,,Marco Ruben,4-3-1-2,Darío Herrera,Match Report,,16,8,,,0,0,2022,Rosario Cent
19,2021-09-04,20:15,Primera Div,Matchweek 10,Sat,Home,L,1,2,Boca Juniors,,,40,,Marco Ruben,4-3-1-2,Fernando Espinoza,Match Report,,14,5,,,0,0,2022,Rosario Cent
20,2021-09-15,18:45,Primera Div,Matchweek 11,Wed,Away,W,2,1,Banfield,,,56,,Emiliano Vecchio,4-4-2,Fernando Rapallini,Match Report,,14,5,,,0,0,2022,Rosario Cent
21,2021-09-20,18:00,Primera Div,Matchweek 12,Mon,Home,W,1,0,San Lorenzo,,,62,,Marco Ruben,4-3-1-2,Fernando Echenique,Match Report,,13,5,,,0,0,2022,Rosario Cent
22,2021-09-25,15:45,Primera Div,Matchweek 13,Sat,Away,L,1,4,Talleres,,,49,,Marco Ruben,4-3-1-2,Néstor Pitana,Match Report,,4,2,,,0,0,2022,Rosario Cent
23,2021-10-03,13:30,Primera Div,Matchweek 14,Sun,Home,L,0,1,Argentinos Jun,,,41,,Marco Ruben,4-3-1-2,Pablo Dóvalo,Match Report,,11,1,,,0,0,2022,Rosario Cent
24,2021-10-08,19:00,Primera Div,Matchweek 15,Fri,Away,D,2,2,Estudiantes,,,46,,Marco Ruben,4-2-3-1,Jorge Baliño,Match Report,,13,3,,,0,0,2022,Rosario Cent
25,2021-10-15,16:45,Primera Div,Matchweek 16,Fri,Home,W,3,2,Patronato,,,59,,Marco Ruben,4-2-3-1,Leandro Rey Hilfer,Match Report,,17,7,,,0,0,2022,Rosario Cent
26,2021-10-19,14:30,Primera Div,Matchweek 17,Tue,Away,D,1,1,Platense,,,63,,Marco Ruben,4-4-2,Facundo Tello,Match Report,,14,5,,,0,0,2022,Rosario Cent
27,2021-10-23,20:15,Primera Div,Matchweek 18,Sat,Home,W,2,1,Racing Club,,,42,,Emiliano Vecchio,4-4-2,Darío Herrera,Match Report,,19,4,,,0,0,2022,Rosario Cent
28,2021-10-31,15:45,Primera Div,Matchweek 19,Sun,Away,L,1,3,CA Unión,,,53,,Marco Ruben,4-4-2,Hernán Mastrángelo,Match Report,,9,3,,,0,0,2022,Rosario Cent
29,2021-11-05,19:00,Primera Div,Matchweek 20,Fri,Away,L,0,3,Defensa y Just,,,52,,Marco Ruben,3-5-2,Fernando Rapallini,Match Report,,16,4,,,0,0,2022,Rosario Cent
30,2021-11-20,17:00,Primera Div,Matchweek 21,Sat,Home,W,3,1,Tucumán,,,59,,Emiliano Vecchio,4-1-2-1-2◆,Nicolás Lamolina,Match Report,,23,9,,,0,0,2022,Rosario Cent
31,2021-11-25,19:15,Primera Div,Matchweek 22,Thu,Away,W,4,1,Colón,,,53,,Emiliano Vecchio,4-1-2-1-2◆,Mauro Vigliano,Match Report,,12,4,,,0,0,2022,Rosario Cent
32,2021-11-28,17:00,Primera Div,Matchweek 23,Sun,Home,D,2,2,River Plate,,,37,,Emiliano Vecchio,4-4-2,Pablo Echavarría,Match Report,,7,3,,,0,0,2022,Rosario Cent
33,2021-12-04,21:30,Primera Div,Matchweek 24,Sat,Away,D,2,2,Lanús,,,48,,Emiliano Vecchio,4-4-2,Fernando Echenique,Match Report,,18,6,,,0,0,2022,Rosario Cent
34,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Home,L,1,4,CA Huracán,,,67,,Emiliano Vecchio,4-4-2,Darío Herrera,Match Report,,13,3,,,0,0,2022,Rosario Cent
0,2021-07-19,20:15,Primera Div,Matchweek 1,Mon,Home,W,2,1,Rosario Cent,,,57,,Damián Pérez,4-3-3,Yael Falcón,Match Report,,21,9,,,0,0,2022,Godoy Cruz
1,2021-07-25,13:30,Primera Div,Matchweek 2,Sun,Away,W,2,1,Defensa y Just,,,49,,Guillermo Ortiz,4-3-3,Silvio Trucco,Match Report,,14,4,,,0,0,2022,Godoy Cruz
2,2021-07-28,14:15,Primera Div,Matchweek 3,Wed,Home,L,1,2,Tucumán,,,55,,Guillermo Ortiz,4-3-3,Néstor Pitana,Match Report,,9,2,,,0,0,2022,Godoy Cruz
3,2021-07-31,13:30,Primera Div,Matchweek 4,Sat,Away,L,0,1,Colón,,,45,,Damián Pérez,4-3-3,Yael Falcón,Match Report,,9,3,,,0,0,2022,Godoy Cruz
4,2021-08-07,20:15,Primera Div,Matchweek 5,Sat,Home,W,2,1,River Plate,,,43,,Damián Pérez,4-3-3,Ariel Penel,Match Report,,19,4,,,1,1,2022,Godoy Cruz
5,2021-08-16,21:45,Primera Div,Matchweek 6,Mon,Away,L,1,3,Lanús,,,52,,Damián Pérez,4-3-3,Jorge Baliño,Match Report,,16,3,,,0,0,2022,Godoy Cruz
6,2021-08-21,13:30,Primera Div,Matchweek 7,Sat,Home,D,1,1,CA Huracán,,,53,,Damián Pérez,4-2-3-1,Néstor Pitana,Match Report,,13,3,,,0,0,2022,Godoy Cruz
7,2021-08-26,14:15,Primera Div,Matchweek 8,Thu,Home,L,1,2,CA Unión,,,53,,Néstor Breitenbruch,4-2-3-1,Fernando Echenique,Match Report,,13,6,,,0,0,2022,Godoy Cruz
8,2021-08-29,18:00,Primera Div,Matchweek 9,Sun,Away,L,0,3,Vélez Sarsf,,,42,,Damián Pérez,4-1-4-1,Mauro Vigliano,Match Report,,11,0,,,0,0,2022,Godoy Cruz
9,2021-09-05,13:30,Primera Div,Matchweek 10,Sun,Home,W,4,0,Gimnasia ELP,,,53,,Damián Pérez,4-2-3-1,Silvio Trucco,Match Report,,17,6,,,0,0,2022,Godoy Cruz
10,2021-09-13,14:15,Primera Div,Matchweek 11,Mon,Away,W,4,1,Aldosivi,,,41,,Damián Pérez,4-2-3-1,Néstor Pitana,Match Report,,18,8,,,0,0,2022,Godoy Cruz
11,2021-09-18,13:30,Primera Div,Matchweek 12,Sat,Home,D,1,1,Sarmiento,,,66,,Damián Pérez,4-2-3-1,Pablo Echavarría,Match Report,,18,4,,,0,0,2022,Godoy Cruz
12,2021-09-26,18:00,Primera Div,Matchweek 13,Sun,Away,W,4,1,Independiente,,,43,,Damián Pérez,4-2-3-1,Darío Herrera,Match Report,,15,5,,,0,0,2022,Godoy Cruz
13,2021-10-02,13:30,Primera Div,Matchweek 14,Sat,Home,D,2,2,Newell's OB,,,61,,Damián Pérez,4-2-3-1,Nicolás Lamolina,Match Report,,20,6,,,0,0,2022,Godoy Cruz
14,2021-10-11,14:30,Primera Div,Matchweek 15,Mon,Away,D,0,0,Arsenal,,,61,,,5-4-1,Silvio Trucco,Match Report,,17,4,,,0,0,2022,Godoy Cruz
15,2021-10-15,14:30,Primera Div,Matchweek 16,Fri,Home,D,0,0,CC Córdoba,,,62,,Damián Pérez,4-3-3,Pablo Echavarría,Match Report,,7,0,,,0,0,2022,Godoy Cruz
16,2021-10-20,21:15,Primera Div,Matchweek 17,Wed,Away,L,1,2,Boca Juniors,,,45,,Damián Pérez,4-3-3,Patricio Loustau,Match Report,,16,7,,,0,0,2022,Godoy Cruz
17,2021-10-24,15:45,Primera Div,Matchweek 18,Sun,Home,W,2,1,Banfield,,,45,,Damián Pérez,4-3-3,Nicolás Lamolina,Match Report,,14,8,,,0,0,2022,Godoy Cruz
18,2021-10-31,15:45,Primera Div,Matchweek 19,Sun,Away,L,0,1,San Lorenzo,,,51,,Damián Pérez,4-2-3-1,Fernando Rapallini,Match Report,,10,5,,,0,0,2022,Godoy Cruz
19,2021-11-06,15:45,Primera Div,Matchweek 20,Sat,Home,L,0,2,Talleres,,,55,,Gianluca Ferrari,4-2-3-1,Ariel Penel,Match Report,,13,4,,,0,0,2022,Godoy Cruz
20,2021-11-19,21:30,Primera Div,Matchweek 21,Fri,Away,D,0,0,Argentinos Jun,,,47,,Damián Pérez,4-3-3,Pablo Echavarría,Match Report,,12,4,,,0,0,2022,Godoy Cruz
21,2021-11-23,21:30,Primera Div,Matchweek 22,Tue,Home,L,1,3,Estudiantes,,,62,,Damián Pérez,4-3-3,Nazareno Arasa,Match Report,,10,4,,,0,0,2022,Godoy Cruz
22,2021-11-27,19:15,Primera Div,Matchweek 23,Sat,Away,W,3,0,Patronato,,,55,,Leonel González,3-4-3◆,Pablo Dóvalo,Match Report,,12,4,,,0,0,2022,Godoy Cruz
23,2021-12-04,19:15,Primera Div,Matchweek 24,Sat,Home,D,2,2,Platense,,,64,,Nicolás Sanchez,4-3-3,Sebastían Zunino,Match Report,,10,5,,,0,0,2022,Godoy Cruz
24,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Away,L,1,2,Racing Club,,,57,,Damián Pérez,4-2-3-1,Diego Abal,Match Report,,24,5,,,0,0,2022,Godoy Cruz
0,2021-07-17,18:00,Primera Div,Matchweek 1,Sat,Away,D,2,2,Gimnasia ELP,,,32,,Hernán Lamberti,4-4-2,Fernando Espinoza,Match Report,,6,2,,,0,0,2022,Platense
1,2021-07-23,21:15,Primera Div,Matchweek 2,Fri,Home,L,0,1,Aldosivi,,,38,,Hernán Lamberti,4-4-2,Nazareno Arasa,Match Report,,15,5,,,0,0,2022,Platense
2,2021-07-28,16:30,Primera Div,Matchweek 3,Wed,Away,L,0,1,Sarmiento,,,39,,Hernán Lamberti,4-4-2,Silvio Trucco,Match Report,,8,0,,,0,0,2022,Platense
3,2021-07-31,20:15,Primera Div,Matchweek 4,Sat,Home,D,1,1,Independiente,,,27,,Mauro Bogado,4-1-4-1,Diego Abal,Match Report,,6,1,,,0,0,2022,Platense
4,2021-08-06,21:15,Primera Div,Matchweek 5,Fri,Away,L,0,1,Newell's OB,,,33,,Hernán Lamberti,4-1-4-1,Leandro Rey Hilfer,Match Report,,12,1,,,0,0,2022,Platense
5,2021-08-15,15:45,Primera Div,Matchweek 6,Sun,Home,W,2,1,Arsenal,,,42,,Jorge De Olivera,4-4-2,Ariel Penel,Match Report,,16,6,,,1,1,2022,Platense
6,2021-08-21,13:00,Primera Div,Matchweek 7,Sat,Away,D,2,2,CC Córdoba,,,46,,Jorge De Olivera,4-4-2,Germán Delfino,Match Report,,11,2,,,0,0,2022,Platense
7,2021-08-25,21:00,Primera Div,Matchweek 8,Wed,Home,L,1,3,Boca Juniors,,,35,,Jorge De Olivera,4-4-2,Leandro Rey Hilfer,Match Report,,7,2,,,0,0,2022,Platense
8,2021-08-28,18:00,Primera Div,Matchweek 9,Sat,Away,W,4,2,Banfield,,,32,,Luis Ojeda,4-4-2,Pablo Echavarría,Match Report,,13,6,,,1,1,2022,Platense
9,2021-09-04,18:00,Primera Div,Matchweek 10,Sat,Home,D,1,1,San Lorenzo,,,44,,Hernán Lamberti,4-4-2,Mauro Vigliano,Match Report,,11,3,,,0,0,2022,Platense
10,2021-09-14,14:15,Primera Div,Matchweek 11,Tue,Away,L,1,2,Talleres,,,33,,Hernán Lamberti,4-4-2,Andrés Merlos,Match Report,,10,4,,,0,0,2022,Platense
11,2021-09-19,15:45,Primera Div,Matchweek 12,Sun,Home,D,0,0,Argentinos Jun,,,31,,Hernán Lamberti,4-4-2,Silvio Trucco,Match Report,,7,3,,,0,0,2022,Platense
12,2021-09-24,21:15,Primera Div,Matchweek 13,Fri,Away,D,1,1,Estudiantes,,,46,,Hernán Lamberti,4-4-2,Diego Abal,Match Report,,5,1,,,0,0,2022,Platense
13,2021-10-02,13:30,Primera Div,Matchweek 14,Sat,Home,D,0,0,Patronato,,,58,,Hernán Lamberti,4-2-3-1,Ariel Penel,Match Report,,11,7,,,0,0,2022,Platense
14,2021-10-08,14:30,Primera Div,Matchweek 15,Fri,Away,W,2,1,CA Unión,,,34,,Hernán Lamberti,4-2-3-1,Pablo Dóvalo,Match Report,,9,5,,,0,0,2022,Platense
15,2021-10-15,19:00,Primera Div,Matchweek 16,Fri,Away,W,1,0,Racing Club,,,31,,Hernán Lamberti,4-2-3-1,Patricio Loustau,Match Report,,9,2,,,0,0,2022,Platense
16,2021-10-19,14:30,Primera Div,Matchweek 17,Tue,Home,D,1,1,Rosario Cent,,,37,,Hernán Lamberti,4-2-3-1,Facundo Tello,Match Report,,8,2,,,0,0,2022,Platense
17,2021-10-23,18:00,Primera Div,Matchweek 18,Sat,Away,L,1,2,Defensa y Just,,,44,,Hernán Lamberti,4-4-2,Fernando Espinoza,Match Report,,18,5,,,0,0,2022,Platense
18,2021-10-30,15:45,Primera Div,Matchweek 19,Sat,Home,W,4,1,Tucumán,,,47,,Hernán Lamberti,4-1-4-1,Yael Falcón,Match Report,,13,6,,,0,0,2022,Platense
19,2021-11-06,15:45,Primera Div,Matchweek 20,Sat,Away,L,0,3,Colón,,,40,,Hernán Lamberti,4-2-3-1,Néstor Pitana,Match Report,,9,2,,,0,0,2022,Platense
20,2021-11-21,21:30,Primera Div,Matchweek 21,Sun,Home,L,0,1,River Plate,,,43,,Hernán Lamberti,4-4-2,Fernando Rapallini,Match Report,,10,2,,,0,0,2022,Platense
21,2021-11-25,19:15,Primera Div,Matchweek 22,Thu,Away,D,3,3,Lanús,,,53,,Hernán Lamberti,4-4-2,Pablo Dóvalo,Match Report,,18,7,,,1,1,2022,Platense
22,2021-11-29,21:30,Primera Div,Matchweek 23,Mon,Home,W,4,2,CA Huracán,,,35,,Hernán Lamberti,4-4-2,Fernando Echenique,Match Report,,12,6,,,1,1,2022,Platense
23,2021-12-04,19:15,Primera Div,Matchweek 24,Sat,Away,D,2,2,Godoy Cruz,,,36,,Hernán Lamberti,4-4-2,Sebastían Zunino,Match Report,,12,3,,,0,0,2022,Platense
24,2021-12-10,19:15,Primera Div,Matchweek 25,Fri,Home,W,3,2,Vélez Sarsf,,,39,,Hernán Lamberti,4-4-2,Yael Falcón,Match Report,,15,9,,,0,1,2022,Platense
6,2021-07-17,15:45,Primera Div,Matchweek 1,Sat,Home,W,3,2,Talleres,,,55,,Ignacio Scocco,4-1-4-1,Hernán Mastrángelo,Match Report,,17,9,,,0,0,2022,Newells OB
7,2021-07-26,20:15,Primera Div,Matchweek 2,Mon,Away,L,0,1,Argentinos Jun,,,27,,Cristian Lema,4-1-4-1,Jorge Baliño,Match Report,,7,3,,,0,0,2022,Newells OB
8,2021-07-29,21:00,Primera Div,Matchweek 3,Thu,Home,W,4,2,Estudiantes,,,55,,Ignacio Scocco,4-3-3,Andrés Merlos,Match Report,,11,4,,,0,0,2022,Newells OB
9,2021-08-02,16:45,Primera Div,Matchweek 4,Mon,Away,D,0,0,Patronato,,,58,,Ignacio Scocco,4-3-3,Ariel Penel,Match Report,,8,3,,,0,0,2022,Newells OB
10,2021-08-06,21:15,Primera Div,Matchweek 5,Fri,Home,W,1,0,Platense,,,67,,Ignacio Scocco,4-3-3,Leandro Rey Hilfer,Match Report,,19,6,,,0,0,2022,Newells OB
11,2021-08-15,20:15,Primera Div,Matchweek 6,Sun,Away,L,0,2,Racing Club,,,51,,Ignacio Scocco,4-3-3,Fernando Echenique,Match Report,,8,1,,,0,0,2022,Newells OB
12,2021-08-22,15:45,Primera Div,Matchweek 7,Sun,Home,D,1,1,Rosario Cent,,,51,,Ignacio Scocco,4-2-3-1,Andrés Merlos,Match Report,,10,3,,,0,0,2022,Newells OB
13,2021-08-25,16:30,Primera Div,Matchweek 8,Wed,Away,L,0,2,Defensa y Just,,,48,,Cristian Lema,4-3-3,Darío Herrera,Match Report,,13,4,,,0,0,2022,Newells OB
14,2021-08-30,14:30,Primera Div,Matchweek 9,Mon,Home,L,1,2,Tucumán,,,63,,Ignacio Scocco,4-3-3,Germán Delfino,Match Report,,22,7,,,0,0,2022,Newells OB
15,2021-09-04,15:45,Primera Div,Matchweek 10,Sat,Away,D,1,1,Colón,,,44,,Ignacio Scocco,4-2-3-1,Jorge Baliño,Match Report,,8,4,,,0,0,2022,Newells OB
16,2021-09-15,21:00,Primera Div,Matchweek 11,Wed,Home,L,1,4,River Plate,,,51,,Ignacio Scocco,4-2-3-1,Pablo Echavarría,Match Report,,22,7,,,0,0,2022,Newells OB
17,2021-09-20,15:45,Primera Div,Matchweek 12,Mon,Away,W,2,1,Lanús,,,40,,Ignacio Scocco,4-2-3-1,Fernando Espinoza,Match Report,,9,4,,,0,0,2022,Newells OB
18,2021-09-27,20:15,Primera Div,Matchweek 13,Mon,Home,L,0,1,CA Huracán,,,65,,Ignacio Scocco,4-2-3-1,Fernando Echenique,Match Report,,15,6,,,0,0,2022,Newells OB
19,2021-10-02,13:30,Primera Div,Matchweek 14,Sat,Away,D,2,2,Godoy Cruz,,,39,,Ignacio Scocco,4-2-3-1,Nicolás Lamolina,Match Report,,7,5,,,1,1,2022,Newells OB
20,2021-10-08,21:15,Primera Div,Matchweek 15,Fri,Home,L,1,2,Vélez Sarsf,,,52,,Ignacio Scocco,4-2-3-1,Hernán Mastrángelo,Match Report,,14,3,,,0,0,2022,Newells OB
21,2021-10-16,15:45,Primera Div,Matchweek 16,Sat,Away,L,0,1,Gimnasia ELP,,,52,,Ignacio Scocco,4-2-3-1,Diego Abal,Match Report,,13,3,,,0,0,2022,Newells OB
22,2021-10-21,16:45,Primera Div,Matchweek 17,Thu,Home,D,0,0,Aldosivi,,,49,,Ignacio Scocco,4-4-2,Pablo Dóvalo,Match Report,,20,6,,,0,0,2022,Newells OB
23,2021-10-25,14:30,Primera Div,Matchweek 18,Mon,Away,L,1,2,Sarmiento,,,54,,Ignacio Scocco,3-4-3,Néstor Pitana,Match Report,,10,3,,,0,0,2022,Newells OB
24,2021-10-31,18:00,Primera Div,Matchweek 19,Sun,Home,W,1,0,Independiente,,,43,,Ignacio Scocco,4-2-3-1,Fernando Espinoza,Match Report,,6,2,,,0,0,2022,Newells OB
25,2021-11-08,16:45,Primera Div,Matchweek 20,Mon,Home,W,1,0,CA Unión,,,50,,Ignacio Scocco,4-4-2,Leandro Rey Hilfer,Match Report,,13,3,,,0,0,2022,Newells OB
26,2021-11-21,17:00,Primera Div,Matchweek 21,Sun,Away,L,1,3,Arsenal,,,54,,Ignacio Scocco,4-4-2,Andrés Merlos,Match Report,,21,6,,,0,0,2022,Newells OB
27,2021-11-24,17:00,Primera Div,Matchweek 22,Wed,Home,W,1,0,CC Córdoba,,,54,,Ignacio Scocco,4-2-3-1,Fernando Espinoza,Match Report,,10,4,,,0,0,2022,Newells OB
28,2021-11-30,19:15,Primera Div,Matchweek 23,Tue,Away,D,0,0,Boca Juniors,,,28,,Pablo Pérez,4-2-3-1,Patricio Loustau,Match Report,,11,4,,,0,0,2022,Newells OB
29,2021-12-06,21:30,Primera Div,Matchweek 24,Mon,Home,D,0,0,Banfield,,,53,,Maxi Rodríguez,4-2-3-1,Mauro Vigliano,Match Report,,11,4,,,0,1,2022,Newells OB
30,2021-12-12,17:00,Primera Div,Matchweek 25,Sun,Away,L,2,3,San Lorenzo,,,37,,Pablo Pérez,4-2-3-1,Fernando Espinoza,Match Report,,11,4,,,0,0,2022,Newells OB
0,2021-07-19,18:00,Primera Div,Matchweek 1,Mon,Away,D,1,1,CC Córdoba,,,58,,Luciano Lollo,4-1-2-1-2◆,Fernando Echenique,Match Report,,5,3,,,0,0,2022,Banfield
1,2021-07-24,20:15,Primera Div,Matchweek 2,Sat,Home,D,0,0,Boca Juniors,,,54,,Luciano Lollo,4-2-3-1,Pablo Echavarría,Match Report,,10,2,,,0,0,2022,Banfield
2,2021-07-28,14:15,Primera Div,Matchweek 3,Wed,Away,W,1,0,CA Unión,,,55,,Luciano Lollo,4-2-2-2,Fernando Espinoza,Match Report,,24,7,,,0,0,2022,Banfield
3,2021-08-01,20:15,Primera Div,Matchweek 4,Sun,Away,D,1,1,San Lorenzo,,,47,,Luciano Lollo,4-4-2,Patricio Loustau,Match Report,,10,4,,,0,0,2022,Banfield
4,2021-08-07,13:30,Primera Div,Matchweek 5,Sat,Home,L,0,1,Talleres,,,53,,Luciano Lollo,4-3-3,Yael Falcón,Match Report,,25,5,,,0,0,2022,Banfield
5,2021-08-14,15:45,Primera Div,Matchweek 6,Sat,Away,L,0,2,Argentinos Jun,,,43,,Luciano Lollo,4-4-2,Andrés Merlos,Match Report,,16,2,,,0,0,2022,Banfield
6,2021-08-20,19:00,Primera Div,Matchweek 7,Fri,Home,D,1,1,Estudiantes,,,65,,Luciano Lollo,4-3-3,Nicolás Lamolina,Match Report,,14,9,,,0,0,2022,Banfield
7,2021-08-24,14:15,Primera Div,Matchweek 8,Tue,Away,D,1,1,Patronato,,,68,,Luciano Lollo,4-4-2,Néstor Pitana,Match Report,,11,4,,,0,0,2022,Banfield
8,2021-08-28,18:00,Primera Div,Matchweek 9,Sat,Home,L,2,4,Platense,,,68,,Jesús Dátolo,4-4-2,Pablo Echavarría,Match Report,,18,8,,,0,0,2022,Banfield
9,2021-09-05,19:00,Primera Div,Matchweek 10,Sun,Away,D,0,0,Racing Club,,,41,,Jesús Dátolo,4-2-3-1,Hernán Mastrángelo,Match Report,,18,4,,,0,0,2022,Banfield
10,2021-09-15,18:45,Primera Div,Matchweek 11,Wed,Home,L,1,2,Rosario Cent,,,44,,Jesús Dátolo,4-1-4-1,Fernando Rapallini,Match Report,,16,6,,,0,0,2022,Banfield
11,2021-09-20,20:15,Primera Div,Matchweek 12,Mon,Away,D,0,0,Defensa y Just,,,47,,Jesús Dátolo,4-2-3-1,Nicolás Lamolina,Match Report,,11,1,,,0,0,2022,Banfield
12,2021-09-25,18:00,Primera Div,Matchweek 13,Sat,Home,W,2,0,Tucumán,,,43,,Jesús Dátolo,4-2-3-1,Silvio Trucco,Match Report,,17,6,,,0,0,2022,Banfield
13,2021-10-04,20:15,Primera Div,Matchweek 14,Mon,Away,D,0,0,Colón,,,43,,Jesús Dátolo,4-2-3-1,Facundo Tello,Match Report,,11,2,,,0,0,2022,Banfield
14,2021-10-09,18:00,Primera Div,Matchweek 15,Sat,Home,L,0,1,River Plate,,,48,,Luciano Lollo,4-4-2,Yael Falcón,Match Report,,9,3,,,0,0,2022,Banfield
15,2021-10-16,18:00,Primera Div,Matchweek 16,Sat,Away,D,1,1,Lanús,,,39,,Luciano Lollo,4-1-4-1,Darío Herrera,Match Report,,6,1,,,0,0,2022,Banfield
16,2021-10-20,19:00,Primera Div,Matchweek 17,Wed,Home,L,1,4,CA Huracán,,,59,,Luciano Lollo,4-5-1,Fernando Rapallini,Match Report,,11,3,,,0,0,2022,Banfield
17,2021-10-24,15:45,Primera Div,Matchweek 18,Sun,Away,L,1,2,Godoy Cruz,,,55,,Jesús Dátolo,4-2-3-1,Nicolás Lamolina,Match Report,,10,3,,,1,1,2022,Banfield
18,2021-10-30,18:00,Primera Div,Matchweek 19,Sat,Home,W,2,1,Vélez Sarsf,,,52,,Luciano Lollo,4-3-3,Mauro Vigliano,Match Report,,17,7,,,0,0,2022,Banfield
19,2021-11-07,15:45,Primera Div,Matchweek 20,Sun,Away,W,1,0,Gimnasia ELP,,,50,,Luciano Lollo,4-3-3,Diego Abal,Match Report,,16,5,,,0,0,2022,Banfield
20,2021-11-18,21:30,Primera Div,Matchweek 21,Thu,Home,L,0,2,Aldosivi,,,59,,Luciano Lollo,4-3-3,Fernando Espinoza,Match Report,,22,5,,,0,1,2022,Banfield
21,2021-11-24,17:00,Primera Div,Matchweek 22,Wed,Away,D,0,0,Sarmiento,,,45,,Luciano Lollo,4-3-3,Ariel Penel,Match Report,,11,3,,,0,0,2022,Banfield
22,2021-11-30,21:30,Primera Div,Matchweek 23,Tue,Home,W,4,1,Independiente,,,48,,Luciano Lollo,4-4-2,Hernán Mastrángelo,Match Report,,19,7,,,0,0,2022,Banfield
23,2021-12-06,21:30,Primera Div,Matchweek 24,Mon,Away,D,0,0,Newell's OB,,,47,,Alexis Maldonado,4-2-2-2,Mauro Vigliano,Match Report,,8,0,,,0,0,2022,Banfield
24,2021-12-13,20:00,Primera Div,Matchweek 25,Mon,Home,D,0,0,Arsenal,,,59,,Luciano Lollo,4-4-2,Maximiliano Ramírez,Match Report,,18,5,,,0,0,2022,Banfield
10,2021-07-18,15:45,Primera Div,Matchweek 1,Sun,Away,D,1,1,Arsenal,,,47,,Sebastián Torrico,4-4-2,Leandro Rey Hilfer,Match Report,,7,1,,,0,0,2022,San Lorenzo
11,2021-07-24,15:45,Primera Div,Matchweek 2,Sat,Home,W,1,0,CC Córdoba,,,48,,Sebastián Torrico,4-4-2,Fernando Espinoza,Match Report,,8,2,,,0,0,2022,San Lorenzo
12,2021-07-27,21:00,Primera Div,Matchweek 3,Tue,Away,W,2,0,Boca Juniors,,,41,,Néstor Ortigoza,4-2-3-1,Fernando Echenique,Match Report,,7,2,,,1,1,2022,San Lorenzo
13,2021-08-01,20:15,Primera Div,Matchweek 4,Sun,Home,D,1,1,Banfield,,,53,,Néstor Ortigoza,4-2-3-1,Patricio Loustau,Match Report,,10,1,,,0,0,2022,San Lorenzo
14,2021-08-07,15:45,Primera Div,Matchweek 5,Sat,Away,L,0,4,CA Unión,,,64,,Sebastián Torrico,4-2-3-1,Darío Herrera,Match Report,,9,1,,,0,0,2022,San Lorenzo
15,2021-08-16,18:00,Primera Div,Matchweek 6,Mon,Away,L,0,2,Talleres,,,45,,Sebastián Torrico,4-2-3-1,Pablo Dóvalo,Match Report,,9,3,,,0,0,2022,San Lorenzo
