,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
30,2016-03-19,18:00,Serie A,Matchweek 30,Sat,Home,D,0,0,Palermo,51.0,8597,Massimo Maccarone,4-3-1-2,Davide Massa,Match Report,,11.0,3.0,,0,0,2016,Empoli
31,2016-04-02,20:45,Serie A,Matchweek 31,Sat,Away,L,0,1,Juventus,59.0,38911,Massimo Maccarone,4-3-1-2,Giampaolo Calvarese,Match Report,,9.0,3.0,,0,0,2016,Empoli
32,2016-04-10,12:30,Serie A,Matchweek 32,Sun,Home,W,2,0,Fiorentina,40.0,9651,Massimo Maccarone,4-3-1-2,Antonio Damato,Match Report,,7.0,4.0,,0,0,2016,Empoli
33,2016-04-17,18:00,Serie A,Matchweek 33,Sun,Away,L,0,2,Lazio,53.0,20983,Daniele Croce,4-3-1-2,Angelo Cervellera,Match Report,,6.0,1.0,,0,0,2016,Empoli
34,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Home,W,1,0,Hellas Verona,59.0,7816,Massimo Maccarone,4-3-1-2,Marco Serra,Match Report,,12.0,7.0,,0,0,2016,Empoli
35,2016-04-25,19:00,Serie A,Matchweek 35,Mon,Away,L,0,1,Carpi,57.0,7667,Riccardo Saponara,4-3-1-2,Paolo Valeri,Match Report,,8.0,3.0,,0,0,2016,Empoli
36,2016-05-01,15:00,Serie A,Matchweek 36,Sun,Home,D,0,0,Bologna,55.0,9727,Massimo Maccarone,4-3-1-2,Daniele Chiffi,Match Report,,5.0,1.0,,0,0,2016,Empoli
37,2016-05-07,18:00,Serie A,Matchweek 37,Sat,Away,L,1,2,Inter,57.0,44348,Massimo Maccarone,4-3-1-2,Marco Di Bello,Match Report,,14.0,2.0,,0,0,2016,Empoli
38,2016-05-15,18:00,Serie A,Matchweek 38,Sun,Home,W,2,1,Torino,47.0,8791,Massimo Maccarone,4-3-1-2,Francesco Paolo Saia,Match Report,,10.0,3.0,,0,0,2016,Empoli
0,2015-08-23,20:45,Serie A,Matchweek 1,Sun,Away,L,0,1,Palermo,56.0,22608,Nicolás Burdisso,3-4-1-2,Massimiliano Irrati,Match Report,,11.0,3.0,,0,0,2016,Genoa
1,2015-08-30,20:45,Serie A,Matchweek 2,Sun,Home,W,2,0,Hellas Verona,63.0,19462,Nicolás Burdisso,3-5-2,Daniele Orsato,Match Report,,20.0,6.0,,0,0,2016,Genoa
2,2015-09-12,18:00,Serie A,Matchweek 3,Sat,Away,L,0,1,Fiorentina,53.0,30048,Nicolás Burdisso,3-4-3,Daniele Doveri,Match Report,,12.0,1.0,,0,0,2016,Genoa
3,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Home,L,0,2,Juventus,50.0,25115,Nicolás Burdisso,3-4-1-2,Paolo Valeri,Match Report,,7.0,0.0,,0,0,2016,Genoa
4,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,L,0,2,Lazio,43.0,28716,Nicolás Burdisso,3-4-1-2,Nicola Rizzoli,Match Report,,10.0,3.0,,0,0,2016,Genoa
5,2015-09-27,12:30,Serie A,Matchweek 6,Sun,Home,W,1,0,Milan,53.0,21294,Nicolás Burdisso,3-4-1-2,Paolo Tagliavento,Match Report,,11.0,2.0,,0,0,2016,Genoa
6,2015-10-04,15:00,Serie A,Matchweek 7,Sun,Away,D,1,1,Udinese,68.0,12704,Nicolás Burdisso,3-4-3,Angelo Cervellera,Match Report,,19.0,7.0,,1,1,2016,Genoa
7,2015-10-18,15:00,Serie A,Matchweek 8,Sun,Home,W,3,2,Chievo,45.0,19207,Nicolás Burdisso,3-4-1-2,Paolo Mazzoleni,Match Report,,12.0,6.0,,0,0,2016,Genoa
8,2015-10-24,15:00,Serie A,Matchweek 9,Sat,Away,L,0,2,Empoli,52.0,8770,Mattia Perin,3-4-1-2,Domenico Celi,Match Report,,14.0,3.0,,0,0,2016,Genoa
9,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Away,D,3,3,Torino,55.0,16226,Mattia Perin,3-4-3,Daniele Chiffi,Match Report,,9.0,4.0,,0,0,2016,Genoa
10,2015-11-01,15:00,Serie A,Matchweek 11,Sun,Home,D,0,0,Napoli,42.0,26292,Nicolás Burdisso,3-4-3,Daniele Doveri,Match Report,,9.0,1.0,,0,0,2016,Genoa
11,2015-11-08,15:00,Serie A,Matchweek 12,Sun,Away,D,2,2,Frosinone,51.0,6450,Nicolás Burdisso,3-4-3,Giampaolo Calvarese,Match Report,,10.0,3.0,,0,0,2016,Genoa
12,2015-11-22,15:00,Serie A,Matchweek 13,Sun,Home,W,2,1,Sassuolo,47.0,19347,Nicolás Burdisso,3-4-3,Nicola Rizzoli,Match Report,,14.0,3.0,,0,0,2016,Genoa
13,2015-11-29,15:00,Serie A,Matchweek 14,Sun,Home,L,1,2,Carpi,50.0,19633,Nicolás Burdisso,3-4-3,Claudio Gavillucci,Match Report,,9.0,3.0,,0,0,2016,Genoa
14,2015-12-05,20:45,Serie A,Matchweek 15,Sat,Away,L,0,1,Inter,38.0,39485,Nicolás Burdisso,3-4-3,Piero Giacomelli,Match Report,,4.0,2.0,,0,0,2016,Genoa
15,2015-12-12,15:00,Serie A,Matchweek 16,Sat,Home,L,0,1,Bologna,67.0,19594,Nicolás Burdisso,3-5-2,Marco Di Bello,Match Report,,19.0,4.0,,0,0,2016,Genoa
17,2015-12-20,15:00,Serie A,Matchweek 17,Sun,Away,L,0,2,Roma,48.0,28133,Mattia Perin,3-4-3,Andrea Gervasoni,Match Report,,12.0,4.0,,0,0,2016,Genoa
18,2016-01-05,20:45,Serie A,Matchweek 18,Tue,Home,L,2,3,Sampdoria,61.0,21770,Nicolás Burdisso,3-4-3,Paolo Valeri,Match Report,,18.0,10.0,,0,0,2016,Genoa
19,2016-01-10,15:00,Serie A,Matchweek 19,Sun,Away,W,2,0,Atalanta,47.0,13946,Nicolás Burdisso,3-4-3,Marco Guida,Match Report,,13.0,2.0,,0,0,2016,Genoa
20,2016-01-17,12:30,Serie A,Matchweek 20,Sun,Home,W,4,0,Palermo,58.0,19387,Nicolás Burdisso,3-4-3,Domenico Celi,Match Report,,18.0,10.0,,0,0,2016,Genoa
21,2016-01-24,15:00,Serie A,Matchweek 21,Sun,Away,D,1,1,Hellas Verona,54.0,15806,Mattia Perin,3-4-3,Gianluca Rocchi,Match Report,,10.0,2.0,,0,0,2016,Genoa
22,2016-01-31,15:00,Serie A,Matchweek 22,Sun,Home,D,0,0,Fiorentina,44.0,20832,Nicolás Burdisso,3-4-3,Piero Giacomelli,Match Report,,11.0,2.0,,0,0,2016,Genoa
23,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Away,L,0,1,Juventus,48.0,37151,Mattia Perin,3-4-1-2,Carmine Russo,Match Report,,7.0,2.0,,0,0,2016,Genoa
24,2016-02-06,20:45,Serie A,Matchweek 24,Sat,Home,D,0,0,Lazio,56.0,19670,Nicolás Burdisso,3-4-1-2,Daniele Orsato,Match Report,,4.0,1.0,,0,0,2016,Genoa
25,2016-02-14,12:30,Serie A,Matchweek 25,Sun,Away,L,1,2,Milan,42.0,30547,Nicolás Burdisso,3-4-3,Giampaolo Calvarese,Match Report,,4.0,0.0,,0,0,2016,Genoa
26,2016-02-21,15:00,Serie A,Matchweek 26,Sun,Home,W,2,1,Udinese,58.0,19061,Nicolás Burdisso,3-4-3,Andrea Gervasoni,Match Report,,21.0,8.0,,1,1,2016,Genoa
27,2016-02-28,15:00,Serie A,Matchweek 27,Sun,Away,L,0,1,Chievo,54.0,10000,Nicolás Burdisso,3-4-1-2,Michael Fabbri,Match Report,,9.0,3.0,,0,0,2016,Genoa
28,2016-03-06,15:00,Serie A,Matchweek 28,Sun,Home,W,1,0,Empoli,46.0,21134,Nicolás Burdisso,3-5-2,Maurizio Mariani,Match Report,,8.0,3.0,,0,0,2016,Genoa
29,2016-03-13,15:00,Serie A,Matchweek 29,Sun,Home,W,3,2,Torino,54.0,20225,Diego Laxalt,3-4-3,Daniele Doveri,Match Report,,13.0,6.0,,2,2,2016,Genoa
30,2016-03-20,18:00,Serie A,Matchweek 30,Sun,Away,L,1,3,Napoli,28.0,43917,Nicolás Burdisso,3-5-2,Andrea Gervasoni,Match Report,,9.0,2.0,,0,0,2016,Genoa
31,2016-04-03,15:00,Serie A,Matchweek 31,Sun,Home,W,4,0,Frosinone,60.0,20033,Mattia Perin,3-5-2,Paolo Mazzoleni,Match Report,,21.0,9.0,,0,0,2016,Genoa
32,2016-04-09,18:00,Serie A,Matchweek 32,Sat,Away,W,1,0,Sassuolo,39.0,10249,Mattia Perin,3-5-2,Claudio Gavillucci,Match Report,,9.0,4.0,,0,0,2016,Genoa
33,2016-04-16,18:00,Serie A,Matchweek 33,Sat,Away,L,1,4,Carpi,51.0,9243,Sebastien De Maio,3-5-2,Nicola Rizzoli,Match Report,,16.0,3.0,,0,0,2016,Genoa
34,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Home,W,1,0,Inter,36.0,22781,Sebastien De Maio,3-4-3,Massimiliano Irrati,Match Report,,16.0,5.0,,0,0,2016,Genoa
35,2016-04-24,15:00,Serie A,Matchweek 35,Sun,Away,L,0,2,Bologna,57.0,17099,Sebastien De Maio,3-5-2,Antonio Damato,Match Report,,5.0,3.0,,0,0,2016,Genoa
36,2016-05-02,19:00,Serie A,Matchweek 36,Mon,Home,L,2,3,Roma,37.0,21355,Nicolás Burdisso,3-5-2,Andrea Gervasoni,Match Report,,14.0,5.0,,0,0,2016,Genoa
37,2016-05-08,15:00,Serie A,Matchweek 37,Sun,Away,W,3,0,Sampdoria,43.0,31375,Eugenio Lamanna,3-4-3,Luca Banti,Match Report,,18.0,7.0,,0,0,2016,Genoa
38,2016-05-15,18:00,Serie A,Matchweek 38,Sun,Home,L,1,2,Atalanta,53.0,21621,Nicolás Burdisso,3-5-2,Gianluca Aureliano,Match Report,,11.0,2.0,,0,0,2016,Genoa
1,2015-08-23,20:45,Serie A,Matchweek 1,Sun,Away,W,2,1,Frosinone,53.0,9000,Kamil Glik,3-5-2,Luca Banti,Match Report,,26.0,7.0,,0,0,2016,Torino
2,2015-08-30,20:45,Serie A,Matchweek 2,Sun,Home,W,3,1,Fiorentina,31.0,28482,Kamil Glik,3-5-2,Paolo Tagliavento,Match Report,,10.0,6.0,,0,0,2016,Torino
3,2015-09-13,12:30,Serie A,Matchweek 3,Sun,Away,D,2,2,Hellas Verona,49.0,17868,Kamil Glik,3-5-2,Massimiliano Irrati,Match Report,,10.0,5.0,,0,0,2016,Torino
4,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Home,W,2,0,Sampdoria,50.0,13590,Kamil Glik,3-5-2,Piero Giacomelli,Match Report,,19.0,8.0,,0,0,2016,Torino
5,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,L,0,1,Chievo,57.0,10000,Kamil Glik,3-5-2,Domenico Celi,Match Report,,4.0,1.0,,0,0,2016,Torino
6,2015-09-27,15:00,Serie A,Matchweek 6,Sun,Home,W,2,1,Palermo,50.0,17640,Kamil Glik,3-5-2,Maurizio Mariani,Match Report,,10.0,3.0,,0,0,2016,Torino
7,2015-10-03,18:00,Serie A,Matchweek 7,Sat,Away,L,1,2,Carpi,59.0,8011,Kamil Glik,3-5-2,Carmine Russo,Match Report,,13.0,3.0,,1,1,2016,Torino
8,2015-10-17,20:45,Serie A,Matchweek 8,Sat,Home,D,1,1,Milan,45.0,13446,Kamil Glik,3-5-2,Andrea Gervasoni,Match Report,,6.0,2.0,,0,0,2016,Torino
9,2015-10-25,18:00,Serie A,Matchweek 9,Sun,Away,L,0,3,Lazio,44.0,22131,Kamil Glik,3-5-2,Paolo Mazzoleni,Match Report,,8.0,3.0,,0,0,2016,Torino
10,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Home,D,3,3,Genoa,45.0,16226,Kamil Glik,3-5-2,Daniele Chiffi,Match Report,,17.0,7.0,,0,0,2016,Torino
11,2015-10-31,18:00,Serie A,Matchweek 11,Sat,Away,L,1,2,Juventus,40.0,39828,Kamil Glik,3-5-2,Gianluca Rocchi,Match Report,,10.0,5.0,,0,0,2016,Torino
12,2015-11-08,12:30,Serie A,Matchweek 12,Sun,Home,L,0,1,Inter,48.0,25870,Kamil Glik,3-5-2,Massimiliano Irrati,Match Report,,16.0,8.0,,0,0,2016,Torino
13,2015-11-22,15:00,Serie A,Matchweek 13,Sun,Away,W,1,0,Atalanta,38.0,15776,Kamil Glik,3-5-2,Angelo Cervellera,Match Report,,14.0,2.0,,0,0,2016,Torino
14,2015-11-28,18:00,Serie A,Matchweek 14,Sat,Home,W,2,0,Bologna,61.0,17508,Kamil Glik,3-5-2,Davide Ghersini,Match Report,,13.0,6.0,,0,0,2016,Torino
16,2015-12-05,15:00,Serie A,Matchweek 15,Sat,Home,D,1,1,Roma,40.0,19781,Kamil Glik,3-5-2,Antonio Damato,Match Report,,11.0,5.0,,1,1,2016,Torino
18,2015-12-20,18:00,Serie A,Matchweek 17,Sun,Home,L,0,1,Udinese,51.0,15624,Giuseppe Vives,3-5-2,Claudio Gavillucci,Match Report,,10.0,1.0,,0,0,2016,Torino
19,2016-01-06,20:45,Serie A,Matchweek 18,Wed,Away,L,1,2,Napoli,40.0,33326,Kamil Glik,3-5-2,Marco Di Bello,Match Report,,9.0,4.0,,1,1,2016,Torino
20,2016-01-10,15:00,Serie A,Matchweek 19,Sun,Home,L,0,1,Empoli,48.0,14730,Kamil Glik,3-5-2,Andrea Gervasoni,Match Report,,19.0,6.0,,0,0,2016,Torino
21,2016-01-16,18:00,Serie A,Matchweek 20,Sat,Home,W,4,2,Frosinone,53.0,30178,Kamil Glik,3-5-2,Massimiliano Irrati,Match Report,,21.0,9.0,,1,1,2016,Torino
22,2016-01-20,20:45,Serie A,Matchweek 16,Wed,Away,D,1,1,Sassuolo,41.0,7810,Kamil Glik,3-5-2,Domenico Celi,Match Report,,8.0,5.0,,0,0,2016,Torino
23,2016-01-24,12:30,Serie A,Matchweek 21,Sun,Away,L,0,2,Fiorentina,41.0,26392,Kamil Glik,3-5-2,Paolo Mazzoleni,Match Report,,9.0,2.0,,0,0,2016,Torino
24,2016-01-31,15:00,Serie A,Matchweek 22,Sun,Home,D,0,0,Hellas Verona,55.0,15838,Alessandro Gazzi,3-5-2,Maurizio Mariani,Match Report,,16.0,6.0,,0,0,2016,Torino
25,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Away,D,2,2,Sampdoria,54.0,20223,Kamil Glik,3-5-2,Marco Guida,Match Report,,14.0,6.0,,0,0,2016,Torino
26,2016-02-07,15:00,Serie A,Matchweek 24,Sun,Home,L,1,2,Chievo,52.0,14327,Kamil Glik,3-5-2,Gianluca Rocchi,Match Report,,12.0,4.0,,0,0,2016,Torino
27,2016-02-14,15:00,Serie A,Matchweek 25,Sun,Away,W,3,1,Palermo,50.0,13820,Kamil Glik,3-5-2,Angelo Cervellera,Match Report,,20.0,8.0,,1,1,2016,Torino
28,2016-02-21,15:00,Serie A,Matchweek 26,Sun,Home,D,0,0,Carpi,58.0,22891,Kamil Glik,3-5-2,Claudio Gavillucci,Match Report,,11.0,4.0,,0,1,2016,Torino
29,2016-02-27,20:45,Serie A,Matchweek 27,Sat,Away,L,0,1,Milan,46.0,33748,Kamil Glik,3-5-2,Domenico Celi,Match Report,,11.0,4.0,,0,0,2016,Torino
30,2016-03-06,12:30,Serie A,Matchweek 28,Sun,Home,D,1,1,Lazio,38.0,18863,Kamil Glik,3-5-2,Davide Massa,Match Report,,13.0,4.0,,0,1,2016,Torino
31,2016-03-13,15:00,Serie A,Matchweek 29,Sun,Away,L,2,3,Genoa,46.0,20225,Kamil Glik,3-5-2,Daniele Doveri,Match Report,,9.0,5.0,,0,0,2016,Torino
32,2016-03-20,15:00,Serie A,Matchweek 30,Sun,Home,L,1,4,Juventus,42.0,24428,Kamil Glik,3-5-2,Nicola Rizzoli,Match Report,,10.0,6.0,,1,1,2016,Torino
33,2016-04-03,20:45,Serie A,Matchweek 31,Sun,Away,W,2,1,Inter,40.0,39125,Giuseppe Vives,3-5-2,Marco Guida,Match Report,,12.0,3.0,,1,1,2016,Torino
34,2016-04-10,15:00,Serie A,Matchweek 32,Sun,Home,W,2,1,Atalanta,41.0,19369,Kamil Glik,3-5-2,Marco Di Bello,Match Report,,5.0,3.0,,0,0,2016,Torino
35,2016-04-16,15:00,Serie A,Matchweek 33,Sat,Away,W,1,0,Bologna,49.0,20655,Kamil Glik,3-5-2,Rosario Abisso,Match Report,,6.0,3.0,,1,1,2016,Torino
36,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Away,L,2,3,Roma,49.0,30407,Kamil Glik,3-5-2,Giampaolo Calvarese,Match Report,,13.0,5.0,,1,1,2016,Torino
37,2016-04-24,15:00,Serie A,Matchweek 35,Sun,Home,L,1,3,Sassuolo,50.0,19751,Kamil Glik,3-5-2,Michael Fabbri,Match Report,,15.0,3.0,,0,0,2016,Torino
38,2016-04-30,18:00,Serie A,Matchweek 36,Sat,Away,W,5,1,Udinese,58.0,16699,Gastón Silva,3-5-2,Maurizio Mariani,Match Report,,15.0,6.0,,0,0,2016,Torino
39,2016-05-08,20:45,Serie A,Matchweek 37,Sun,Home,L,1,2,Napoli,39.0,23095,Giuseppe Vives,3-5-2,Antonio Damato,Match Report,,7.0,2.0,,0,0,2016,Torino
40,2016-05-15,18:00,Serie A,Matchweek 38,Sun,Away,L,1,2,Empoli,53.0,8791,Kamil Glik,3-5-2,Francesco Paolo Saia,Match Report,,18.0,5.0,,0,0,2016,Torino
1,2015-08-23,20:45,Serie A,Matchweek 1,Sun,Away,L,0,1,Inter,32.0,37042,Germán Denis,4-3-3,Giampaolo Calvarese,Match Report,,5.0,0.0,,0,0,2016,Atalanta
2,2015-08-30,20:45,Serie A,Matchweek 2,Sun,Home,W,2,0,Frosinone,61.0,14546,Maximiliano Moralez,4-3-3,Domenico Celi,Match Report,,25.0,11.0,,0,1,2016,Atalanta
3,2015-09-13,15:00,Serie A,Matchweek 3,Sun,Away,D,2,2,Sassuolo,39.0,8644,Gianpaolo Bellini,4-3-3,Maurizio Mariani,Match Report,,9.0,4.0,,0,1,2016,Atalanta
4,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Home,D,1,1,Hellas Verona,55.0,14323,Gianpaolo Bellini,4-3-3,Fabio Maresca,Match Report,,15.0,3.0,,0,0,2016,Atalanta
5,2015-09-24,20:45,Serie A,Matchweek 5,Thu,Away,W,1,0,Empoli,50.0,7625,Gabriel Paletta,4-3-3,Claudio Gavillucci,Match Report,,13.0,3.0,,0,0,2016,Atalanta
6,2015-09-28,21:00,Serie A,Matchweek 6,Mon,Home,W,2,1,Sampdoria,49.0,15756,Gianpaolo Bellini,4-3-3,Paolo Valeri,Match Report,,18.0,5.0,,0,0,2016,Atalanta
7,2015-10-04,20:45,Serie A,Matchweek 7,Sun,Away,L,0,3,Fiorentina,34.0,25644,Marco Sportiello,4-3-3,Davide Massa,Match Report,,5.0,1.0,,0,0,2016,Atalanta
8,2015-10-18,15:00,Serie A,Matchweek 8,Sun,Home,W,3,0,Carpi,59.0,14479,Luca Cigarini,4-3-3,Fabrizio Pasqua,Match Report,,15.0,7.0,,1,1,2016,Atalanta
9,2015-10-25,15:00,Serie A,Matchweek 9,Sun,Away,L,0,2,Juventus,30.0,38720,Gianpaolo Bellini,4-3-3,Marco Di Bello,Match Report,,5.0,0.0,,0,0,2016,Atalanta
10,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Home,W,2,1,Lazio,46.0,14519,Carlos Carmona,4-3-3,Massimiliano Irrati,Match Report,,8.0,3.0,,0,0,2016,Atalanta
11,2015-11-01,15:00,Serie A,Matchweek 11,Sun,Away,L,0,3,Bologna,55.0,15748,Gianpaolo Bellini,4-3-3,Marco Guida,Match Report,,8.0,2.0,,0,0,2016,Atalanta
12,2015-11-07,20:45,Serie A,Matchweek 12,Sat,Away,D,0,0,Milan,49.0,33192,Luca Cigarini,4-3-3,Piero Giacomelli,Match Report,,15.0,4.0,,0,0,2016,Atalanta
13,2015-11-22,15:00,Serie A,Matchweek 13,Sun,Home,L,0,1,Torino,62.0,15776,Gianpaolo Bellini,4-3-3,Angelo Cervellera,Match Report,,15.0,1.0,,0,0,2016,Atalanta
14,2015-11-29,15:00,Serie A,Matchweek 14,Sun,Away,W,2,0,Roma,42.0,29222,Germán Denis,4-3-3,Giampaolo Calvarese,Match Report,,4.0,3.0,,1,1,2016,Atalanta
16,2015-12-06,15:00,Serie A,Matchweek 15,Sun,Home,W,3,0,Palermo,48.0,14499,Germán Denis,4-3-3,Carmine Russo,Match Report,,12.0,4.0,,0,0,2016,Atalanta
17,2015-12-13,15:00,Serie A,Matchweek 16,Sun,Away,L,0,1,Chievo,46.0,5100,Germán Denis,4-3-3,Fabrizio Pasqua,Match Report,,6.0,2.0,,0,0,2016,Atalanta
18,2015-12-20,15:00,Serie A,Matchweek 17,Sun,Home,L,1,3,Napoli,46.0,17134,Gianpaolo Bellini,4-3-3,Gianluca Rocchi,Match Report,,16.0,5.0,,0,0,2016,Atalanta
19,2016-01-06,12:30,Serie A,Matchweek 18,Wed,Away,L,1,2,Udinese,61.0,13462,Germán Denis,4-3-3,Angelo Cervellera,Match Report,,20.0,6.0,,0,0,2016,Atalanta
20,2016-01-10,15:00,Serie A,Matchweek 19,Sun,Home,L,0,2,Genoa,54.0,13946,Germán Denis,4-3-3,Marco Guida,Match Report,,14.0,0.0,,0,0,2016,Atalanta
21,2016-01-16,15:00,Serie A,Matchweek 20,Sat,Home,D,1,1,Inter,43.0,19274,Luca Cigarini,3-5-2,Nicola Rizzoli,Match Report,,17.0,5.0,,0,0,2016,Atalanta
22,2016-01-23,18:00,Serie A,Matchweek 21,Sat,Away,D,0,0,Frosinone,56.0,7564,Nicolò Cherubin,3-5-2,Paolo Valeri,Match Report,,16.0,3.0,,0,0,2016,Atalanta
23,2016-01-30,18:00,Serie A,Matchweek 22,Sat,Home,D,1,1,Sassuolo,47.0,13640,Germán Denis,3-5-2,Claudio Gavillucci,Match Report,,6.0,5.0,,0,1,2016,Atalanta
24,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Away,L,1,2,Hellas Verona,52.0,15490,Giulio Migliaccio,3-4-3,Marco Di Bello,Match Report,,18.0,4.0,,0,0,2016,Atalanta
25,2016-02-07,18:00,Serie A,Matchweek 24,Sun,Home,D,0,0,Empoli,49.0,12352,Marco Sportiello,4-3-3,Michael Fabbri,Match Report,,11.0,2.0,,0,0,2016,Atalanta
26,2016-02-14,15:00,Serie A,Matchweek 25,Sun,Away,D,0,0,Sampdoria,46.0,20341,Marco Sportiello,4-3-3,Antonio Damato,Match Report,,9.0,2.0,,0,0,2016,Atalanta
27,2016-02-21,15:00,Serie A,Matchweek 26,Sun,Home,L,2,3,Fiorentina,48.0,15415,Marco Sportiello,4-3-3,Domenico Celi,Match Report,,13.0,5.0,,0,0,2016,Atalanta
28,2016-02-28,15:00,Serie A,Matchweek 27,Sun,Away,D,1,1,Carpi,57.0,6699,Marco Sportiello,4-3-3,Giampaolo Calvarese,Match Report,,12.0,5.0,,0,0,2016,Atalanta
29,2016-03-06,15:00,Serie A,Matchweek 28,Sun,Home,L,0,2,Juventus,42.0,19770,Luca Cigarini,3-5-2,Paolo Valeri,Match Report,,4.0,2.0,,0,0,2016,Atalanta
30,2016-03-13,20:45,Serie A,Matchweek 29,Sun,Away,L,0,2,Lazio,48.0,16553,Luca Cigarini,4-3-3,Marco Guida,Match Report,,11.0,1.0,,0,0,2016,Atalanta
31,2016-03-20,12:30,Serie A,Matchweek 30,Sun,Home,W,2,0,Bologna,47.0,18258,Luca Cigarini,4-2-3-1,Piero Giacomelli,Match Report,,14.0,7.0,,0,1,2016,Atalanta
32,2016-04-03,15:00,Serie A,Matchweek 31,Sun,Home,W,2,1,Milan,48.0,18652,Luca Cigarini,4-2-3-1,Gianluca Rocchi,Match Report,,10.0,4.0,,0,0,2016,Atalanta
33,2016-04-10,15:00,Serie A,Matchweek 32,Sun,Away,L,1,2,Torino,59.0,19369,Luca Cigarini,4-2-3-1,Marco Di Bello,Match Report,,16.0,7.0,,0,0,2016,Atalanta
34,2016-04-17,12:30,Serie A,Matchweek 33,Sun,Home,D,3,3,Roma,34.0,15326,Giulio Migliaccio,4-3-3,Massimiliano Irrati,Match Report,,12.0,4.0,,0,0,2016,Atalanta
35,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Away,D,2,2,Palermo,49.0,28983,Luca Cigarini,4-3-3,Daniele Doveri,Match Report,,10.0,4.0,,1,1,2016,Atalanta
36,2016-04-24,15:00,Serie A,Matchweek 35,Sun,Home,W,1,0,Chievo,44.0,15914,Luca Cigarini,4-2-3-1,Angelo Cervellera,Match Report,,11.0,5.0,,0,0,2016,Atalanta
37,2016-05-02,21:00,Serie A,Matchweek 36,Mon,Away,L,1,2,Napoli,41.0,24514,Luca Cigarini,4-2-3-1,Piero Giacomelli,Match Report,,3.0,1.0,,0,0,2016,Atalanta
38,2016-05-08,15:00,Serie A,Matchweek 37,Sun,Home,D,1,1,Udinese,65.0,19380,Gianpaolo Bellini,4-2-3-1,Nicola Rizzoli,Match Report,,8.0,2.0,,1,1,2016,Atalanta
39,2016-05-15,18:00,Serie A,Matchweek 38,Sun,Away,W,2,1,Genoa,47.0,21621,Andrea Masiello,4-3-3,Gianluca Aureliano,Match Report,,13.0,4.0,,0,0,2016,Atalanta
1,2015-08-22,20:45,Serie A,Matchweek 1,Sat,Away,L,1,2,Lazio,43.0,19464,Luca Rossettini,4-3-1-2,Gianluca Rocchi,Match Report,,8.0,4.0,,0,0,2016,Bologna
2,2015-08-29,18:00,Serie A,Matchweek 2,Sat,Home,L,0,1,Sassuolo,46.0,15732,Luca Rossettini,4-3-3,Carmine Russo,Match Report,,6.0,2.0,,0,0,2016,Bologna
3,2015-09-14,20:45,Serie A,Matchweek 3,Mon,Away,L,0,2,Sampdoria,45.0,20976,Luca Rossettini,4-2-3-1,Angelo Cervellera,Match Report,,9.0,2.0,,0,0,2016,Bologna
4,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Home,W,1,0,Frosinone,43.0,28436,Luca Rossettini,4-3-3,Daniele Orsato,Match Report,,12.0,2.0,,0,0,2016,Bologna
5,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,L,0,2,Fiorentina,28.0,25085,Luca Rossettini,4-3-3,Giampaolo Calvarese,Match Report,,3.0,1.0,,0,0,2016,Bologna
6,2015-09-27,15:00,Serie A,Matchweek 6,Sun,Home,L,1,2,Udinese,53.0,15576,Luca Rossettini,4-3-3,Andrea Gervasoni,Match Report,,12.0,3.0,,0,0,2016,Bologna
7,2015-10-04,18:00,Serie A,Matchweek 7,Sun,Away,L,1,3,Juventus,34.0,39330,Marios Oikonomou,4-2-3-1,Domenico Celi,Match Report,,2.0,1.0,,0,0,2016,Bologna
8,2015-10-18,12:30,Serie A,Matchweek 8,Sun,Home,L,0,1,Palermo,55.0,16010,Daniele Gastaldello,4-3-3,Michael Fabbri,Match Report,,17.0,6.0,,0,0,2016,Bologna
9,2015-10-24,18:00,Serie A,Matchweek 9,Sat,Away,W,2,1,Carpi,60.0,6747,Daniele Gastaldello,4-3-3,Paolo Tagliavento,Match Report,,14.0,4.0,,0,0,2016,Bologna
10,2015-10-27,20:45,Serie A,Matchweek 10,Tue,Home,L,0,1,Inter,44.0,22350,Daniele Gastaldello,4-3-3,Luca Banti,Match Report,,7.0,3.0,,0,0,2016,Bologna
11,2015-11-01,15:00,Serie A,Matchweek 11,Sun,Home,W,3,0,Atalanta,45.0,15748,Daniele Gastaldello,4-3-3,Marco Guida,Match Report,,10.0,5.0,,0,0,2016,Bologna
