,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
30,2017-09-24,16:00,Série A,Matchweek 25,Sun,Home,L,0,1,Palmeiras,51.0,13145.0,Gustavo Scarpa,4-1-4-1,Anderson Daronco,Match Report,,8,2,,0,0,2017,Fluminense
31,2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,Grêmio,38.0,15727.0,Gustavo Scarpa,4-3-2-1,Rafael Traci,Match Report,,9,2,,0,0,2017,Fluminense
32,2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,D,1,1,Flamengo,40.0,38629.0,Gustavo Scarpa,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,14,4,,0,0,2017,Fluminense
33,2017-10-15,17:00,Série A,Matchweek 28,Sun,Home,W,1,0,Avaí,51.0,18006.0,Gustavo Scarpa,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,19,4,,0,0,2017,Fluminense
34,2017-10-18,21:45,Série A,Matchweek 29,Wed,Home,W,3,1,São Paulo,37.0,22999.0,Gustavo Scarpa,4-2-3-1,Leandro Pedro Vuaden,Match Report,,12,6,,2,2,2017,Fluminense
35,2017-10-22,19:00,Série A,Matchweek 30,Sun,Away,L,0,2,Chapecoense,67.0,10010.0,Gustavo Scarpa,4-3-2-1,Claudio Francisco Lima e Silva,Match Report,,13,3,,0,0,2017,Fluminense
37,2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,D,1,1,Bahia,68.0,12841.0,Gustavo Scarpa,4-3-3,Wilton Sampaio,Match Report,,11,5,,0,0,2017,Fluminense
39,2017-11-04,19:00,Série A,Matchweek 32,Sat,Away,W,2,1,Botafogo (RJ),58.0,11776.0,Henrique,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,17,3,,0,0,2017,Fluminense
40,2017-11-09,21:00,Série A,Matchweek 33,Thu,Home,D,2,2,Coritiba,61.0,10908.0,Gustavo Scarpa,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,13,2,,0,0,2017,Fluminense
41,2017-11-12,19:00,Série A,Matchweek 34,Sun,Away,L,1,3,Cruzeiro,44.0,8644.0,Henrique,4-2-3-1,André Luiz de Freitas Castro,Match Report,,12,5,,0,0,2017,Fluminense
42,2017-11-15,21:45,Série A,Matchweek 35,Wed,Away,L,1,3,Corinthians,37.0,45775.0,Henrique,4-3-3,Braulio da Silva Machado,Match Report,,11,3,,0,0,2017,Fluminense
43,2017-11-20,17:00,Série A,Matchweek 36,Mon,Home,W,2,0,Ponte Preta,69.0,19686.0,Henrique,4-2-3-1,Anderson Daronco,Match Report,,18,10,,0,0,2017,Fluminense
44,2017-11-25,17:00,Série A,Matchweek 37,Sat,Home,L,1,2,Sport Recife,54.0,12819.0,Henrique,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,12,5,,0,0,2017,Fluminense
45,2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Atl Goianiense,62.0,2996.0,Henrique,4-1-4-1,Anderson Daronco,Match Report,,17,9,,0,0,2017,Fluminense
2,2017-05-14,16:00,Série A,Matchweek 1,Sun,Away,L,0,4,Ponte Preta,49.0,3104.0,Magrão,4-2-3-1,Marcos Mateus Pereira,Match Report,,3,0,,0,0,2017,Sport Recife
3,2017-05-21,19:00,Série A,Matchweek 2,Sun,Home,D,1,1,Cruzeiro,44.0,3484.0,Durval,4-3-3,Joao Batista de Arruda,Match Report,,10,5,,1,1,2017,Sport Recife
4,2017-05-28,18:00,Série A,Matchweek 3,Sun,Home,W,4,3,Grêmio,67.0,3441.0,Durval,4-2-3-1,Jailson Macêdo Freitas,Match Report,,18,10,,0,0,2017,Sport Recife
5,2017-06-04,11:00,Série A,Matchweek 4,Sun,Away,L,0,1,Avaí,65.0,4646.0,Durval,4-2-3-1,Wagner Reway,Match Report,,14,3,,0,0,2017,Sport Recife
6,2017-06-07,21:45,Série A,Matchweek 5,Wed,Home,W,2,0,Flamengo,39.0,11426.0,Durval,4-3-3,Anderson Daronco,Match Report,,13,4,,0,0,2017,Sport Recife
7,2017-06-10,19:00,Série A,Matchweek 6,Sat,Away,L,1,2,Vasco da Gama,51.0,10273.0,Durval,4-3-3,Caio Max Augusto Vieira,Match Report,,8,3,,1,1,2017,Sport Recife
8,2017-06-14,19:30,Série A,Matchweek 7,Wed,Home,D,0,0,São Paulo,57.0,10810.0,Durval,4-3-3,Heber Roberto Lopes,Match Report,,7,3,,0,0,2017,Sport Recife
9,2017-06-18,19:00,Série A,Matchweek 8,Sun,Home,L,1,3,Vitória,57.0,6061.0,Durval,4-3-3,André Luiz de Freitas Castro,Match Report,,11,6,,0,0,2017,Sport Recife
10,2017-06-21,21:45,Série A,Matchweek 9,Wed,Away,D,2,2,Atlético Mineiro,48.0,12027.0,Durval,4-2-3-1,Wilton Sampaio,Match Report,,12,6,,1,1,2017,Sport Recife
11,2017-06-24,19:00,Série A,Matchweek 10,Sat,Away,W,1,0,Santos,43.0,7272.0,Magrão,4-2-3-1,Rafael Traci,Match Report,,9,3,,0,0,2017,Sport Recife
12,2017-07-02,16:00,Série A,Matchweek 11,Sun,Home,W,1,0,Ath Paranaense,58.0,11031.0,Durval,4-2-3-1,Grazianni Maciel Rocha,Match Report,,19,3,,1,1,2017,Sport Recife
14,2017-07-10,20:00,Série A,Matchweek 12,Mon,Away,W,3,0,Coritiba,41.0,10192.0,Magrão,4-2-3-1,Jailson Macêdo Freitas,Match Report,,12,6,,0,0,2017,Sport Recife
15,2017-07-13,19:30,Série A,Matchweek 13,Thu,Home,W,3,0,Chapecoense,53.0,25861.0,Durval,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,10,5,,0,0,2017,Sport Recife
16,2017-07-17,20:00,Série A,Matchweek 14,Mon,Away,L,1,2,Botafogo (RJ),57.0,17313.0,Durval,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,10,3,,0,0,2017,Sport Recife
17,2017-07-20,20:00,Série A,Matchweek 15,Thu,Home,W,4,0,Atl Goianiense,51.0,8809.0,Diego Souza,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,8,5,,0,0,2017,Sport Recife
18,2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,L,0,2,Palmeiras,62.0,37430.0,Durval,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,12,1,,0,0,2017,Sport Recife
20,2017-07-30,16:00,Série A,Matchweek 17,Sun,Away,W,3,1,Bahia,43.0,17869.0,Magrão,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,15,9,,0,0,2017,Sport Recife
21,2017-08-02,19:30,Série A,Matchweek 18,Wed,Home,D,2,2,Fluminense,70.0,15469.0,Durval,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,26,7,,0,0,2017,Sport Recife
22,2017-08-05,19:00,Série A,Matchweek 19,Sat,Away,L,1,3,Corinthians,56.0,4129.0,Durval,4-4-1-1,Wagner Reway,Match Report,,12,7,,0,0,2017,Sport Recife
23,2017-08-13,16:00,Série A,Matchweek 20,Sun,Home,D,0,0,Ponte Preta,71.0,12967.0,Magrão,4-2-3-1,Leandro Pedro Vuaden,Match Report,,9,2,,0,0,2017,Sport Recife
24,2017-08-20,16:00,Série A,Matchweek 21,Sun,Away,L,0,2,Cruzeiro,55.0,30393.0,Francisco Rithely,4-2-3-1,Caio Max Augusto Vieira,Match Report,,10,0,,0,0,2017,Sport Recife
25,2017-09-02,16:00,Série A,Matchweek 22,Sat,Away,L,0,5,Grêmio,48.0,17518.0,Magrão,4-3-3,André Luiz de Freitas Castro,Match Report,,5,2,,0,0,2017,Sport Recife
26,2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,L,0,1,Avaí,74.0,8608.0,Francisco Rithely,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,21,3,,0,0,2017,Sport Recife
28,2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,L,0,2,Flamengo,43.0,9029.0,Durval,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,6,2,,0,0,2017,Sport Recife
30,2017-09-25,20:00,Série A,Matchweek 25,Mon,Home,D,1,1,Vasco da Gama,49.0,15701.0,Francisco Rithely,4-3-3,Sandro Ricci,Match Report,,13,3,,0,0,2017,Sport Recife
31,2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,São Paulo,53.0,43071.0,Francisco Rithely,4-4-2,Anderson Daronco,Match Report,,15,5,,0,0,2017,Sport Recife
32,2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,W,2,1,Vitória,44.0,15638.0,Diego Souza,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,10,4,,0,0,2017,Sport Recife
33,2017-10-15,16:00,Série A,Matchweek 28,Sun,Home,D,1,1,Atlético Mineiro,48.0,20273.0,Francisco Rithely,4-2-3-1,Leandro Bizzio Marinho,Match Report,,20,7,,0,0,2017,Sport Recife
34,2017-10-19,20:00,Série A,Matchweek 29,Thu,Home,D,1,1,Santos,53.0,14802.0,Diego Souza,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,29,8,,0,0,2017,Sport Recife
35,2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,L,1,2,Ath Paranaense,43.0,10407.0,Diego Souza,4-2-3-1,Thiago Duarte Peixoto,Match Report,,9,1,,1,1,2017,Sport Recife
37,2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,L,3,4,Coritiba,58.0,8856.0,Diego Souza,4-2-3-1,Leandro Pedro Vuaden,Match Report,,21,10,,0,0,2017,Sport Recife
39,2017-11-05,19:00,Série A,Matchweek 32,Sun,Away,D,1,1,Chapecoense,58.0,10654.0,Diego Souza,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,7,3,,1,1,2017,Sport Recife
40,2017-11-08,20:00,Série A,Matchweek 33,Wed,Home,L,1,2,Botafogo (RJ),63.0,24119.0,Durval,4-2-3-1,Wilton Sampaio,Match Report,,16,5,,0,0,2017,Sport Recife
41,2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,L,0,2,Atl Goianiense,59.0,1107.0,Francisco Rithely,4-3-3,Luiz Flavio De Oliveira,Match Report,,12,3,,0,0,2017,Sport Recife
42,2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,5,Palmeiras,43.0,18744.0,Diego Souza,4-2-3-1,Rafael Traci,Match Report,,16,7,,0,0,2017,Sport Recife
43,2017-11-19,16:00,Série A,Matchweek 36,Sun,Home,W,1,0,Bahia,46.0,5556.0,Diego Souza,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,15,6,,0,0,2017,Sport Recife
44,2017-11-25,17:00,Série A,Matchweek 37,Sat,Away,W,2,1,Fluminense,46.0,12819.0,Durval,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,21,8,,0,0,2017,Sport Recife
45,2017-12-03,16:00,Série A,Matchweek 38,Sun,Home,W,1,0,Corinthians,48.0,29977.0,Durval,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,9,4,,0,0,2017,Sport Recife
0,2017-05-14,16:00,Série A,Matchweek 1,Sun,Away,D,0,0,Avaí,63.0,4666.0,Willian Farias,4-2-3-1,Felipe Gomes da Silva,Match Report,,12,1,,0,0,2017,Vitoria
1,2017-05-21,16:00,Série A,Matchweek 2,Sun,Home,L,0,1,Corinthians,47.0,16515.0,Willian Farias,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,13,3,,0,0,2017,Vitoria
2,2017-05-27,21:00,Série A,Matchweek 3,Sat,Home,L,0,1,Coritiba,52.0,7619.0,Willian Farias,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,12,3,,0,0,2017,Vitoria
3,2017-06-03,18:00,Série A,Matchweek 4,Sat,Away,L,1,2,Fluminense,44.0,13801.0,Fernando Miguel,4-4-1-1,Ricardo Marques Ribeiro,Match Report,,7,2,,0,0,2017,Vitoria
4,2017-06-08,19:30,Série A,Matchweek 5,Thu,Away,L,0,2,São Paulo,49.0,12536.0,Willian Farias,4-2-3-1,Rafael Traci,Match Report,,11,3,,0,0,2017,Vitoria
5,2017-06-11,16:00,Série A,Matchweek 6,Sun,Home,W,2,0,Atlético Mineiro,42.0,6812.0,Willian Farias,4-2-3-1,Raphael Claus,Match Report,,6,3,,1,1,2017,Vitoria
6,2017-06-14,19:30,Série A,Matchweek 7,Wed,Home,D,2,2,Botafogo (RJ),54.0,8877.0,Fernando Miguel,4-2-3-1,Anderson Daronco,Match Report,,15,3,,0,0,2017,Vitoria
7,2017-06-18,19:00,Série A,Matchweek 8,Sun,Away,W,3,1,Sport Recife,43.0,6061.0,Willian Farias,4-2-3-1,André Luiz de Freitas Castro,Match Report,,13,6,,0,0,2017,Vitoria
8,2017-06-21,19:30,Série A,Matchweek 9,Wed,Home,L,0,2,Santos,59.0,7855.0,Willian Farias,4-2-3-1,Heber Roberto Lopes,Match Report,,17,3,,0,1,2017,Vitoria
9,2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,L,1,4,Ath Paranaense,52.0,15770.0,Willian Farias,4-2-3-1,Rodrigo Batista Raposo,Match Report,,12,3,,0,0,2017,Vitoria
10,2017-07-02,16:00,Série A,Matchweek 11,Sun,Home,D,0,0,Bahia,55.0,10741.0,Willian Farias,4-1-3-2,Raphael Claus,Match Report,,21,7,,0,0,2017,Vitoria
11,2017-07-08,16:00,Série A,Matchweek 12,Sat,Away,W,2,1,Atl Goianiense,49.0,2857.0,Willian Farias,4-2-3-1,Rafael Traci,Match Report,,9,6,,0,0,2017,Vitoria
12,2017-07-12,21:45,Série A,Matchweek 13,Wed,Home,L,1,4,Vasco da Gama,67.0,5548.0,Cleiton Xavier,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,17,5,,0,0,2017,Vitoria
13,2017-07-16,11:00,Série A,Matchweek 14,Sun,Away,L,2,4,Palmeiras,44.0,36263.0,Wallace Reis,4-2-3-1,Bruno Arleu de Araujo,Match Report,,7,2,,0,0,2017,Vitoria
14,2017-07-19,19:30,Série A,Matchweek 15,Wed,Home,L,1,3,Grêmio,51.0,5541.0,Cleiton Xavier,4-2-2-2,Pericles Bassols Pegado Cortez,Match Report,,16,2,,0,0,2017,Vitoria
15,2017-07-22,16:00,Série A,Matchweek 16,Sat,Home,L,1,2,Chapecoense,67.0,5433.0,Kanu,4-2-3-1,Marcelo de Lima Henrique,Match Report,,10,4,,1,1,2017,Vitoria
16,2017-07-30,19:00,Série A,Matchweek 17,Sun,Away,D,0,0,Cruzeiro,37.0,12471.0,Wallace Reis,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,9,3,,0,0,2017,Vitoria
17,2017-08-02,21:00,Série A,Matchweek 18,Wed,Home,W,3,1,Ponte Preta,42.0,8433.0,Kanu,4-2-3-1,André Luiz de Freitas Castro,Match Report,,15,4,,0,0,2017,Vitoria
18,2017-08-06,11:00,Série A,Matchweek 19,Sun,Away,W,2,0,Flamengo,35.0,16521.0,Wallace Reis,4-2-3-1,Raphael Claus,Match Report,,10,6,,1,1,2017,Vitoria
19,2017-08-12,19:00,Série A,Matchweek 20,Sat,Home,L,0,1,Avaí,60.0,10981.0,Fernando Miguel,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,19,6,,0,1,2017,Vitoria
20,2017-08-19,16:00,Série A,Matchweek 21,Sat,Away,W,1,0,Corinthians,27.0,42075.0,Wallace Reis,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,5,3,,0,0,2017,Vitoria
21,2017-08-28,20:00,Série A,Matchweek 22,Mon,Away,W,1,0,Coritiba,33.0,10036.0,Wallace Reis,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,15,5,,0,0,2017,Vitoria
22,2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,D,2,2,Fluminense,55.0,12444.0,Wallace Reis,4-2-3-1,Wagner Reway,Match Report,,19,5,,0,0,2017,Vitoria
23,2017-09-17,16:00,Série A,Matchweek 24,Sun,Home,L,1,2,São Paulo,43.0,12805.0,Wallace Reis,4-2-3-1,Rodolpho Toski Marques,Match Report,,14,5,,0,0,2017,Vitoria
24,2017-09-24,19:00,Série A,Matchweek 25,Sun,Away,W,3,1,Atlético Mineiro,33.0,10865.0,Wallace Reis,4-2-3-1,Wilton Sampaio,Match Report,,7,3,,0,0,2017,Vitoria
25,2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,W,3,2,Botafogo (RJ),46.0,14780.0,Wallace Reis,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,14,5,,0,0,2017,Vitoria
26,2017-10-12,17:00,Série A,Matchweek 27,Thu,Home,L,1,2,Sport Recife,56.0,15638.0,Wallace Reis,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,11,3,,0,0,2017,Vitoria
27,2017-10-16,20:00,Série A,Matchweek 28,Mon,Away,D,2,2,Santos,46.0,19007.0,Wallace Reis,4-2-3-1,Braulio da Silva Machado,Match Report,,21,6,,0,0,2017,Vitoria
28,2017-10-19,19:00,Série A,Matchweek 29,Thu,Home,L,2,3,Ath Paranaense,62.0,7741.0,Wallace Reis,4-2-3-1,André Luiz de Freitas Castro,Match Report,,20,7,,1,1,2017,Vitoria
29,2017-10-22,16:00,Série A,Matchweek 30,Sun,Away,L,1,2,Bahia,47.0,31185.0,Wallace Reis,4-2-3-1,Marcelo de Lima Henrique,Match Report,,9,2,,0,0,2017,Vitoria
30,2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,D,1,1,Atl Goianiense,60.0,10615.0,Wallace Reis,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,15,8,,0,1,2017,Vitoria
31,2017-11-05,19:00,Série A,Matchweek 32,Sun,Away,D,1,1,Vasco da Gama,60.0,15811.0,Wallace Reis,4-2-3-1,Heber Roberto Lopes,Match Report,,16,6,,0,0,2017,Vitoria
32,2017-11-08,20:45,Série A,Matchweek 33,Wed,Home,W,3,1,Palmeiras,26.0,14803.0,Wallace Reis,4-1-2-1-2◆,Dewson Fernando Freitas da Silva,Match Report,,8,5,,0,0,2017,Vitoria
33,2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,D,1,1,Grêmio,29.0,14021.0,Fernando Miguel,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,,8,2,,0,0,2017,Vitoria
34,2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,2,Chapecoense,49.0,7546.0,Wallace Reis,4-2-3-1,Anderson Daronco,Match Report,,8,3,,0,0,2017,Vitoria
35,2017-11-19,16:00,Série A,Matchweek 36,Sun,Home,D,1,1,Cruzeiro,33.0,13095.0,Wallace Reis,4-3-3,Luiz Flavio De Oliveira,Match Report,,11,3,,1,1,2017,Vitoria
36,2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,W,3,2,Ponte Preta,68.0,12862.0,Willian Farias,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,24,10,,0,0,2017,Vitoria
37,2017-12-03,16:00,Série A,Matchweek 38,Sun,Home,L,1,2,Flamengo,44.0,29008.0,Uillian Correia,4-4-2,Dewson Fernando Freitas da Silva,Match Report,,18,4,,0,0,2017,Vitoria
0,2017-05-15,20:00,Série A,Matchweek 1,Mon,Home,W,4,1,Atl Goianiense,61.0,10631.0,Kléber,4-3-3,Luis César De Oliveira Magalhães,Match Report,,16,7,,0,0,2017,Coritiba
1,2017-05-20,16:00,Série A,Matchweek 2,Sat,Away,L,0,1,Santos,53.0,5921.0,Kléber,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,23,11,,0,1,2017,Coritiba
2,2017-05-27,21:00,Série A,Matchweek 3,Sat,Away,W,1,0,Vitória,48.0,7619.0,Kléber,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,16,8,,0,0,2017,Coritiba
3,2017-06-03,16:00,Série A,Matchweek 4,Sat,Home,W,1,0,Ath Paranaense,49.0,15442.0,Kléber,4-3-3,Raphael Claus,Match Report,,11,5,,0,0,2017,Coritiba
4,2017-06-07,19:30,Série A,Matchweek 5,Wed,Home,W,1,0,Palmeiras,44.0,16648.0,Kléber,4-3-3,Braulio da Silva Machado,Match Report,,5,3,,0,0,2017,Coritiba
5,2017-06-11,11:00,Série A,Matchweek 6,Sun,Away,D,2,2,Botafogo (RJ),47.0,14866.0,Kléber,4-4-2,Flavio Rodrigues De Souza,Match Report,,8,4,,2,2,2017,Coritiba
6,2017-06-15,16:00,Série A,Matchweek 7,Thu,Home,D,0,0,Bahia,48.0,19534.0,Kléber,4-4-2,Wagner Reway,Match Report,,7,1,,0,0,2017,Coritiba
7,2017-06-18,11:00,Série A,Matchweek 8,Sun,Home,D,0,0,Corinthians,46.0,19534.0,Werley,4-3-3,Marcelo de Lima Henrique,Match Report,,12,5,,0,0,2017,Coritiba
8,2017-06-22,21:00,Série A,Matchweek 9,Thu,Away,L,0,2,Grêmio,48.0,19035.0,Werley,4-3-3,Pericles Bassols Pegado Cortez,Match Report,,11,6,,0,0,2017,Coritiba
9,2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,L,0,2,Cruzeiro,46.0,11778.0,Werley,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,,9,2,,0,0,2017,Coritiba
10,2017-07-02,19:00,Série A,Matchweek 11,Sun,Home,D,2,2,Vasco da Gama,61.0,8020.0,Kléber,4-3-3,Emerson De Almeida Ferreira,Match Report,,14,4,,0,0,2017,Coritiba
11,2017-07-10,20:00,Série A,Matchweek 12,Mon,Home,L,0,3,Sport Recife,59.0,10192.0,Kléber,4-4-2,Jailson Macêdo Freitas,Match Report,,16,6,,0,0,2017,Coritiba
12,2017-07-13,21:00,Série A,Matchweek 13,Thu,Away,W,4,1,Avaí,37.0,6552.0,Kléber,4-3-3,Raphael Claus,Match Report,,9,8,,1,1,2017,Coritiba
13,2017-07-16,19:00,Série A,Matchweek 14,Sun,Home,L,1,2,Fluminense,52.0,10843.0,Wilson,4-2-3-1,Leandro Bizzio Marinho,Match Report,,13,4,,0,1,2017,Coritiba
14,2017-07-19,21:00,Série A,Matchweek 15,Wed,Away,L,0,4,Ponte Preta,54.0,3832.0,Edinho Campos,4-1-4-1,Rodrigo Batista Raposo,Match Report,,13,6,,0,0,2017,Coritiba
15,2017-07-22,19:00,Série A,Matchweek 16,Sat,Away,L,1,2,Flamengo,50.0,13014.0,Wilson,4-4-1-1,Braulio da Silva Machado,Match Report,,9,3,,0,0,2017,Coritiba
16,2017-07-30,16:00,Série A,Matchweek 17,Sun,Home,L,0,2,Atlético Mineiro,51.0,11564.0,Werley,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,12,1,,0,0,2017,Coritiba
17,2017-08-03,19:30,Série A,Matchweek 18,Thu,Away,W,2,1,São Paulo,33.0,53635.0,Jonas,4-5-1,Pericles Bassols Pegado Cortez,Match Report,,7,4,,1,1,2017,Coritiba
18,2017-08-06,16:00,Série A,Matchweek 19,Sun,Home,W,2,0,Chapecoense,49.0,12103.0,Alecsandro,4-3-3,Wilton Sampaio,Match Report,,8,3,,0,0,2017,Coritiba
19,2017-08-12,16:00,Série A,Matchweek 20,Sat,Away,L,0,1,Atl Goianiense,49.0,1891.0,Alecsandro,4-3-3,Grazianni Maciel Rocha,Match Report,,10,3,,0,0,2017,Coritiba
20,2017-08-20,19:00,Série A,Matchweek 21,Sun,Home,D,0,0,Santos,45.0,8426.0,Alecsandro,4-3-3,Sandro Ricci,Match Report,,12,4,,0,0,2017,Coritiba
21,2017-08-28,20:00,Série A,Matchweek 22,Mon,Home,L,0,1,Vitória,67.0,10036.0,Alecsandro,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,9,6,,0,1,2017,Coritiba
22,2017-09-10,11:00,Série A,Matchweek 23,Sun,Away,D,1,1,Ath Paranaense,36.0,17420.0,Kléber,4-1-4-1,Anderson Daronco,Match Report,,5,1,,0,0,2017,Coritiba
23,2017-09-18,20:00,Série A,Matchweek 24,Mon,Away,L,0,1,Palmeiras,51.0,26440.0,Wilson,4-4-1-1,Dewson Fernando Freitas da Silva,Match Report,,5,2,,0,0,2017,Coritiba
24,2017-09-24,16:00,Série A,Matchweek 25,Sun,Home,L,2,3,Botafogo (RJ),51.0,8315.0,Werley,4-2-3-1,Braulio da Silva Machado,Match Report,,15,4,,0,1,2017,Coritiba
25,2017-09-30,16:00,Série A,Matchweek 26,Sat,Away,D,1,1,Bahia,46.0,20860.0,Werley,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,12,2,,0,0,2017,Coritiba
26,2017-10-11,21:00,Série A,Matchweek 27,Wed,Away,L,1,3,Corinthians,43.0,36439.0,Werley,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,,11,4,,0,0,2017,Coritiba
27,2017-10-15,19:00,Série A,Matchweek 28,Sun,Home,L,0,1,Grêmio,55.0,10814.0,Werley,4-2-3-1,André Luiz de Freitas Castro,Match Report,,12,4,,0,0,2017,Coritiba
28,2017-10-18,19:30,Série A,Matchweek 29,Wed,Home,W,1,0,Cruzeiro,36.0,6470.0,Werley,4-2-3-1,Marcelo de Lima Henrique,Match Report,,17,3,,0,0,2017,Coritiba
29,2017-10-21,17:00,Série A,Matchweek 30,Sat,Away,D,1,1,Vasco da Gama,53.0,30351.0,Werley,4-2-3-1,Raphael Claus,Match Report,,7,2,,0,0,2017,Coritiba
30,2017-10-29,17:00,Série A,Matchweek 31,Sun,Away,W,4,3,Sport Recife,42.0,8856.0,Werley,4-2-3-1,Leandro Pedro Vuaden,Match Report,,15,11,,0,0,2017,Coritiba
31,2017-11-04,21:00,Série A,Matchweek 32,Sat,Home,W,4,0,Avaí,48.0,19121.0,Werley,4-2-3-1,Marcelo de Lima Henrique,Match Report,,15,7,,1,1,2017,Coritiba
32,2017-11-09,21:00,Série A,Matchweek 33,Thu,Away,D,2,2,Fluminense,39.0,10908.0,Werley,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,15,6,,0,0,2017,Coritiba
33,2017-11-12,19:00,Série A,Matchweek 34,Sun,Home,D,1,1,Ponte Preta,60.0,19719.0,Werley,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,9,3,,0,0,2017,Coritiba
34,2017-11-16,21:00,Série A,Matchweek 35,Thu,Home,W,1,0,Flamengo,32.0,14821.0,Werley,4-2-3-1,Raphael Claus,Match Report,,5,1,,0,0,2017,Coritiba
35,2017-11-19,19:00,Série A,Matchweek 36,Sun,Away,L,0,3,Atlético Mineiro,52.0,8184.0,Werley,4-2-3-1,Sandro Ricci,Match Report,,11,3,,0,0,2017,Coritiba
36,2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,L,1,2,São Paulo,37.0,32739.0,Werley,4-2-3-1,Anderson Daronco,Match Report,,12,7,,1,1,2017,Coritiba
37,2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,L,1,2,Chapecoense,52.0,12913.0,Wilson,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,13,4,,0,0,2017,Coritiba
0,2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,D,0,0,Vitória,38.0,4666.0,Marquinhos,4-2-3-1,Felipe Gomes da Silva,Match Report,,12,2,,0,0,2017,Avai
1,2017-05-22,20:00,Série A,Matchweek 2,Mon,Away,L,0,2,São Paulo,45.0,12427.0,Marquinhos,4-2-3-1,Caio Max Augusto Vieira,Match Report,,8,0,,0,0,2017,Avai
2,2017-05-29,20:00,Série A,Matchweek 3,Mon,Away,L,0,2,Chapecoense,43.0,6188.0,Marquinhos,4-2-3-1,Marcelo de Lima Henrique,Match Report,,11,3,,0,0,2017,Avai
